PMT, p0, p1, p2, T1, T2, r1, r2, uncertainty_p0, uncertainty_p1, uncertainty_p2, uncertainty_T1, uncertainty_T2, uncertainty_r1, uncertainty_r2, offset_std
440, 19.52782256493223, 66.0510773177615, 0.0355230303065688, 8.122334923508763, 8.832968695264174, 0.2669774744745575, 0.0832092351568731, 0.8610970424254204, 0.1100153381809537, 0.0010879861812948, 0.270431304349643, 0.2764968006167488, 0.0228727693816378, 0.012986674056354, 2.54
441, 18.73975532269145, 65.90148380887688, 0.0345523870453647, 7.842589090219954, 8.516367453929854, 0.2645666581189351, 0.0819017193034798, 1.120119892359901, 0.1458830338980886, 0.0013460399838721, 0.3469815618414059, 0.2870738230158016, 0.0302535685063239, 0.0150391072475234, 2.28
442, 19.82417702271372, 65.64195425033728, 0.0321834587810454, 8.34991236918498, 8.415152429545298, 0.2104877536190419, 0.1022213322845603, 1.1253904215859043, 0.1225542997472593, 0.0012157248385016, 0.3791955434962882, 0.3743172752864463, 0.0264228825989434, 0.0245977659502914, 1.58
443, 17.63017098277628, 65.83674204196093, 0.0342535656684394, 7.773766164335162, 8.573401421344306, 0.2769845488159174, 0.0952904466700415, 0.9348620335365484, 0.1237269087959292, 0.0011870092132544, 0.3094996083536473, 0.2811382048898285, 0.0298152876541073, 0.016404881110685, 2.88
446, 21.21005864070331, 65.85765505064813, 0.0332423860311022, 7.950067619386306, 8.411151169707017, 0.2610163519856194, 0.0705570143204864, 1.4327822256743246, 0.1574899211822774, 0.0014649094544818, 0.3638104782525744, 0.3134131947080908, 0.0318846490366453, 0.0144681991556606, 2.45
447, 18.024962359993005, 66.1203525344101, 0.034833596648156, 7.926579541604622, 8.448753872052244, 0.2916463678722938, 0.0797666433143335, 0.8681703337409233, 0.1120879817856488, 0.0010693388858398, 0.2594507816288838, 0.253643348872702, 0.0249488717716234, 0.0121191920886137, 1.49
448, 21.229410789693503, 65.86958829929925, 0.0329611810699021, 8.486385133628673, 8.56142562240672, 0.2035053775593352, 0.0789764517803622, 1.0261216363608503, 0.1076851362782755, 0.0010547785624211, 0.3142421063177205, 0.2980255718589237, 0.0207276847276626, 0.0161827131168983, 1.55
449, 19.36204538837964, 65.83115929187589, 0.0330160826253947, 8.285036241700993, 8.393143605453032, 0.2309219389151962, 0.086827790885734, 0.9085196940086974, 0.1018088683497137, 0.000964274046825, 0.2825709615773661, 0.2466787149573407, 0.0227731867985071, 0.0136402836241971, 1.32
450, 15.605930224141211, 65.7262746628475, 0.0365130339275594, 9.27911272142386, 8.97112782240633, 0.3181293853785584, 0.3084125773926113, 1.4420689002609757, 0.2041582818049802, 0.0021147924526227, 0.5063844638679416, 0.2815362646048324, 0.0513824519396528, 0.0571438253845317, 1.88
451, 17.892296774529324, 65.92977876948336, 0.0334040666481763, 8.18306123417763, 9.049839199837038, 0.2649877475923062, 0.1001244132073916, 0.7906046523803519, 0.0979924240890918, 0.0009227768376427, 0.2368062163066847, 0.227378339025932, 0.0215607607129154, 0.0167124027636894, 1.46
452, 21.45289724271045, 65.71360431346936, 0.0320911908769673, 7.797039056244331, 7.890168075828954, 0.3097835679665351, 0.1086531038883223, 2.136407676593817, 0.2153108864492142, 0.0019390946733159, 0.4324791057442891, 0.2975928500602989, 0.048979712575082, 0.0233862952875551, 1.42
453, 23.70092560857747, 65.5720639607955, 0.0299784733843956, 8.991747798421404, 8.637276663340929, 0.1891142318609101, 0.0703114974034916, 1.7967228300196925, 0.1723302614156794, 0.0016387429236658, 0.3840045749262791, 0.3821228417360033, 0.0263945086269092, 0.0216646555640289, 1.55
454, 18.66578105930316, 65.69283409314251, 0.0324265394534018, 8.340798954111703, 8.274189917993427, 0.1989739792863297, 0.067515862823484, 1.011444593547323, 0.1284391537398137, 0.0012249784137876, 0.3878277212452012, 0.4046428190587978, 0.0254083551720694, 0.0169926450163182, 1.04
455, 20.86415226347372, 65.88070481069025, 0.0334423108504933, 8.307775718023986, 8.806212941796938, 0.2219791413073081, 0.0845146441681902, 1.2629369207527668, 0.1384193990412489, 0.0013411893988092, 0.3700314905022108, 0.3321642343456721, 0.0277409967329666, 0.0183921949054767, 1.42
456, 24.04758277915513, 65.88902367573554, 0.03265420682809, 8.113147110547649, 8.285686062206084, 0.2057632940986345, 0.0816611742248908, 1.429430422822425, 0.1336346776109253, 0.0012649548465252, 0.3692014206487338, 0.3336590976834644, 0.0268653835485691, 0.0192432687414581, 1.53
457, 22.524337089712034, 66.40272251545233, 0.0350583423054751, 8.152381713001738, 8.809750603715884, 0.2370252900644747, 0.0722123891113932, 1.8262320742723184, 0.1935442843590715, 0.001783977123646, 0.4395306806182772, 0.3430382852587487, 0.0369322559756491, 0.0150512306695985, 1.6
458, 19.04410189843947, 66.1513604684099, 0.0358942855799551, 8.380945399861085, 8.940382669492662, 0.2698886308905548, 0.09269746519517, 0.8466125248970239, 0.1115465863327161, 0.0010272317084075, 0.2662552989499304, 0.2337500138267207, 0.0235177585996511, 0.0141074921940522, 1.54
459, 18.78974591666449, 65.96462651578425, 0.0350990416778611, 7.961221812121976, 8.60373213249672, 0.266761349861109, 0.0851341625206457, 0.8767675996046631, 0.1114317573269102, 0.0010565716094747, 0.2570958316324297, 0.24117720547176, 0.022943195421895, 0.0119338821678387, 1.99
460, 19.408156932454204, 65.93524288343467, 0.0348306099805193, 7.769343162341361, 8.612247046731538, 0.2813242136473392, 0.0839646550775433, 0.9504377039750032, 0.1184544330738325, 0.0011460882301083, 0.2922765249395898, 0.3371088567439712, 0.0272394973249799, 0.0181051599699306, 1.04
461, 20.020743112335285, 65.89707625032543, 0.0335736791603121, 7.7842799261141185, 8.47354946421575, 0.2479320527499865, 0.0585432137944318, 1.007261124249476, 0.1255715800898394, 0.0011355648564087, 0.2979597576017224, 0.3018134455319902, 0.0243841238803686, 0.0117222329761243, 1.59
462, 20.375573178806075, 65.73169167301837, 0.032519640610326, 7.831248736233272, 8.065557711517458, 0.2906815786616215, 0.0974104825449875, 1.0728886191070537, 0.1196039761422414, 0.0010995272015496, 0.2509817827705711, 0.1834693401171643, 0.0254244700399541, 0.0120713588091314, 2.13
463, 19.16083120620851, 65.89760300409763, 0.0338505749224141, 8.019163343422518, 8.637498150193235, 0.2420626085004077, 0.0617444885717428, 0.7583045097495793, 0.0934682873505771, 0.0009009392559887, 0.2468982277841892, 0.3152915630889853, 0.0198917517496276, 0.0122472565898517, 1.44
